,r,d,t,x,y,z
719,2.9999999999999996,4.0,90,2.4492935982947064e-16,0,4.0
720,2.9999999999999996,4.0,95,-0.34862297099063294,0,3.984778792366982
721,2.9999999999999996,4.0,100,-0.6945927106677212,0,3.939231012048832
722,2.9999999999999996,4.0,105,-1.0352761804100834,0,3.8637033051562732
723,2.9999999999999996,4.0,110,-1.3680805733026749,0,3.7587704831436337
724,2.9999999999999996,4.0,115,-1.6904730469627973,0,3.6252311481466
725,2.9999999999999996,4.0,120,-1.9999999999999991,0,3.4641016151377553
726,3.1999999999999993,3.1999999999999993,70,1.09446445864214,0,3.007016386514906
727,3.1999999999999993,3.1999999999999993,75,0.8282209443280661,0,3.090962644125018
728,3.1999999999999993,3.1999999999999993,80,0.5556741685341772,0,3.151384809639065
729,3.1999999999999993,3.1999999999999993,85,0.27889837679250595,0,3.187823033893585
730,3.1999999999999993,3.1999999999999993,90,1.9594348786357647e-16,0,3.1999999999999993
731,3.1999999999999993,3.1999999999999993,95,-0.2788983767925063,0,3.187823033893585
732,3.1999999999999993,3.1999999999999993,100,-0.5556741685341768,0,3.151384809639065
733,3.1999999999999993,3.1999999999999993,105,-0.8282209443280666,0,3.090962644125018
734,3.1999999999999993,3.1999999999999993,110,-1.0944644586421397,0,3.0070163865149064
735,3.1999999999999993,3.1999999999999993,115,-1.3523784375702375,0,2.9001849185172794
736,3.1999999999999993,3.1999999999999993,120,-1.599999999999999,0,2.7712812921102037
737,3.1999999999999993,3.3999999999999995,70,1.1628684873072739,0,3.1949549106720876
738,3.1999999999999993,3.3999999999999995,75,0.8799847533485704,0,3.284147809382832
739,3.1999999999999993,3.3999999999999995,80,0.5904038040675633,0,3.3483463602415067
740,3.1999999999999993,3.3999999999999995,85,0.2963295253420376,0,3.3870619735119343
741,3.1999999999999993,3.3999999999999995,90,2.0818995585505e-16,0,3.3999999999999995
742,3.1999999999999993,3.3999999999999995,95,-0.29632952534203794,0,3.3870619735119343
743,3.1999999999999993,3.3999999999999995,100,-0.590403804067563,0,3.3483463602415067
744,3.1999999999999993,3.3999999999999995,105,-0.8799847533485707,0,3.284147809382832
745,3.1999999999999993,3.3999999999999995,110,-1.1628684873072734,0,3.194954910672088
746,3.1999999999999993,3.3999999999999995,115,-1.4369020899183775,0,3.0814464759246096
747,3.1999999999999993,3.3999999999999995,120,-1.699999999999999,0,2.9444863728670914
748,3.1999999999999993,3.5999999999999996,70,1.2312725159724076,0,3.3828934348292696
749,3.1999999999999993,3.5999999999999996,75,0.9317485623690746,0,3.4773329746406456
750,3.1999999999999993,3.5999999999999996,80,0.6251334396009495,0,3.5453079108439485
751,3.1999999999999993,3.5999999999999996,85,0.3137606738915692,0,3.5863009131302834
752,3.1999999999999993,3.5999999999999996,90,2.2043642384652356e-16,0,3.5999999999999996
753,3.1999999999999993,3.5999999999999996,95,-0.31376067389156964,0,3.5863009131302834
754,3.1999999999999993,3.5999999999999996,100,-0.625133439600949,0,3.5453079108439485
755,3.1999999999999993,3.5999999999999996,105,-0.931748562369075,0,3.4773329746406456
756,3.1999999999999993,3.5999999999999996,110,-1.2312725159724072,0,3.38289343482927
757,3.1999999999999993,3.5999999999999996,115,-1.5214257422665174,0,3.26270803333194
758,3.1999999999999993,3.5999999999999996,120,-1.799999999999999,0,3.1176914536239795
759,3.1999999999999993,3.8,70,1.2996765446375416,0,3.5708319589864512
760,3.1999999999999993,3.8,75,0.9835123713895788,0,3.6705181398984594
761,3.1999999999999993,3.8,80,0.6598630751343355,0,3.7422694614463903
762,3.1999999999999993,3.8,85,0.33119182244110085,0,3.785539852748633
763,3.1999999999999993,3.8,90,2.326828918379971e-16,0,3.8
764,3.1999999999999993,3.8,95,-0.3311918224411013,0,3.785539852748633
765,3.1999999999999993,3.8,100,-0.6598630751343352,0,3.7422694614463903
766,3.1999999999999993,3.8,105,-0.9835123713895791,0,3.6705181398984594
767,3.1999999999999993,3.8,110,-1.2996765446375411,0,3.5708319589864517
768,3.1999999999999993,3.8,115,-1.6059493946146575,0,3.44396959073927
769,3.1999999999999993,3.8,120,-1.899999999999999,0,3.290896534380867
770,3.1999999999999993,4.0,70,1.3680805733026753,0,3.7587704831436333
771,3.1999999999999993,4.0,75,1.035276180410083,0,3.8637033051562732
772,3.1999999999999993,4.0,80,0.6945927106677217,0,3.939231012048832
773,3.1999999999999993,4.0,85,0.3486229709906325,0,3.984778792366982
774,3.1999999999999993,4.0,90,2.4492935982947064e-16,0,4.0
775,3.1999999999999993,4.0,95,-0.34862297099063294,0,3.984778792366982
776,3.1999999999999993,4.0,100,-0.6945927106677212,0,3.939231012048832
777,3.1999999999999993,4.0,105,-1.0352761804100834,0,3.8637033051562732
778,3.1999999999999993,4.0,110,-1.3680805733026749,0,3.7587704831436337
779,3.1999999999999993,4.0,115,-1.6904730469627973,0,3.6252311481466
780,3.1999999999999993,4.0,120,-1.9999999999999991,0,3.4641016151377553
781,3.1999999999999993,4.2,70,1.436484601967809,0,3.9467090073008153
782,3.1999999999999993,4.2,75,1.087039989430587,0,4.056888470414087
783,3.1999999999999993,4.2,80,0.7293223462011078,0,4.136192562651273
784,3.1999999999999993,4.2,85,0.36605411954016415,0,4.184017731985332
785,3.1999999999999993,4.2,90,2.571758278209442e-16,0,4.2
786,3.1999999999999993,4.2,95,-0.3660541195401646,0,4.184017731985332
787,3.1999999999999993,4.2,100,-0.7293223462011073,0,4.136192562651273
788,3.1999999999999993,4.2,105,-1.0870399894305875,0,4.056888470414087
789,3.1999999999999993,4.2,110,-1.4364846019678086,0,3.9467090073008158
790,3.1999999999999993,4.2,115,-1.7749966993109372,0,3.8064927055539304
791,3.1999999999999993,4.2,120,-2.099999999999999,0,3.6373066958946434
792,3.3999999999999995,3.3999999999999995,70,1.1628684873072739,0,3.1949549106720876
793,3.3999999999999995,3.3999999999999995,75,0.8799847533485704,0,3.284147809382832
794,3.3999999999999995,3.3999999999999995,80,0.5904038040675633,0,3.3483463602415067
795,3.3999999999999995,3.3999999999999995,85,0.2963295253420376,0,3.3870619735119343
796,3.3999999999999995,3.3999999999999995,90,2.0818995585505e-16,0,3.3999999999999995
797,3.3999999999999995,3.3999999999999995,95,-0.29632952534203794,0,3.3870619735119343
798,3.3999999999999995,3.3999999999999995,100,-0.590403804067563,0,3.3483463602415067
799,3.3999999999999995,3.3999999999999995,105,-0.8799847533485707,0,3.284147809382832
800,3.3999999999999995,3.3999999999999995,110,-1.1628684873072734,0,3.194954910672088
801,3.3999999999999995,3.3999999999999995,115,-1.4369020899183775,0,3.0814464759246096
802,3.3999999999999995,3.3999999999999995,120,-1.699999999999999,0,2.9444863728670914
803,3.3999999999999995,3.5999999999999996,70,1.2312725159724076,0,3.3828934348292696
804,3.3999999999999995,3.5999999999999996,75,0.9317485623690746,0,3.4773329746406456
805,3.3999999999999995,3.5999999999999996,80,0.6251334396009495,0,3.5453079108439485
806,3.3999999999999995,3.5999999999999996,85,0.3137606738915692,0,3.5863009131302834
807,3.3999999999999995,3.5999999999999996,90,2.2043642384652356e-16,0,3.5999999999999996
808,3.3999999999999995,3.5999999999999996,95,-0.31376067389156964,0,3.5863009131302834
809,3.3999999999999995,3.5999999999999996,100,-0.625133439600949,0,3.5453079108439485
810,3.3999999999999995,3.5999999999999996,105,-0.931748562369075,0,3.4773329746406456
811,3.3999999999999995,3.5999999999999996,110,-1.2312725159724072,0,3.38289343482927
812,3.3999999999999995,3.5999999999999996,115,-1.5214257422665174,0,3.26270803333194
813,3.3999999999999995,3.5999999999999996,120,-1.799999999999999,0,3.1176914536239795
814,3.3999999999999995,3.8,70,1.2996765446375416,0,3.5708319589864512
815,3.3999999999999995,3.8,75,0.9835123713895788,0,3.6705181398984594
816,3.3999999999999995,3.8,80,0.6598630751343355,0,3.7422694614463903
817,3.3999999999999995,3.8,85,0.33119182244110085,0,3.785539852748633
818,3.3999999999999995,3.8,90,2.326828918379971e-16,0,3.8
819,3.3999999999999995,3.8,95,-0.3311918224411013,0,3.785539852748633
820,3.3999999999999995,3.8,100,-0.6598630751343352,0,3.7422694614463903
821,3.3999999999999995,3.8,105,-0.9835123713895791,0,3.6705181398984594
822,3.3999999999999995,3.8,110,-1.2996765446375411,0,3.5708319589864517
823,3.3999999999999995,3.8,115,-1.6059493946146575,0,3.44396959073927
824,3.3999999999999995,3.8,120,-1.899999999999999,0,3.290896534380867
825,3.3999999999999995,4.0,70,1.3680805733026753,0,3.7587704831436333
826,3.3999999999999995,4.0,75,1.035276180410083,0,3.8637033051562732
827,3.3999999999999995,4.0,80,0.6945927106677217,0,3.939231012048832
828,3.3999999999999995,4.0,85,0.3486229709906325,0,3.984778792366982
829,3.3999999999999995,4.0,90,2.4492935982947064e-16,0,4.0
830,3.3999999999999995,4.0,95,-0.34862297099063294,0,3.984778792366982
831,3.3999999999999995,4.0,100,-0.6945927106677212,0,3.939231012048832
832,3.3999999999999995,4.0,105,-1.0352761804100834,0,3.8637033051562732
833,3.3999999999999995,4.0,110,-1.3680805733026749,0,3.7587704831436337
834,3.3999999999999995,4.0,115,-1.6904730469627973,0,3.6252311481466
835,3.3999999999999995,4.0,120,-1.9999999999999991,0,3.4641016151377553
836,3.3999999999999995,4.2,70,1.436484601967809,0,3.9467090073008153
837,3.3999999999999995,4.2,75,1.087039989430587,0,4.056888470414087
838,3.3999999999999995,4.2,80,0.7293223462011078,0,4.136192562651273
839,3.3999999999999995,4.2,85,0.36605411954016415,0,4.184017731985332
840,3.3999999999999995,4.2,90,2.571758278209442e-16,0,4.2
841,3.3999999999999995,4.2,95,-0.3660541195401646,0,4.184017731985332
842,3.3999999999999995,4.2,100,-0.7293223462011073,0,4.136192562651273
843,3.3999999999999995,4.2,105,-1.0870399894305875,0,4.056888470414087
844,3.3999999999999995,4.2,110,-1.4364846019678086,0,3.9467090073008158
845,3.3999999999999995,4.2,115,-1.7749966993109372,0,3.8064927055539304
846,3.3999999999999995,4.2,120,-2.099999999999999,0,3.6373066958946434
847,3.3999999999999995,4.4,70,1.504888630632943,0,4.134647531457997
848,3.3999999999999995,4.4,75,1.1388037984510913,0,4.250073635671901
849,3.3999999999999995,4.4,80,0.7640519817344938,0,4.333154113253715
850,3.3999999999999995,4.4,85,0.3834852680896958,0,4.3832566716036805
851,3.3999999999999995,4.4,90,2.6942229581241775e-16,0,4.4
852,3.3999999999999995,4.4,95,-0.38348526808969624,0,4.3832566716036805
853,3.3999999999999995,4.4,100,-0.7640519817344934,0,4.333154113253715
854,3.3999999999999995,4.4,105,-1.138803798451092,0,4.250073635671901
855,3.3999999999999995,4.4,110,-1.5048886306329425,0,4.134647531457998
856,3.3999999999999995,4.4,115,-1.8595203516590773,0,3.9877542629612606
857,3.3999999999999995,4.4,120,-2.1999999999999993,0,3.810511776651531
858,3.5999999999999996,3.5999999999999996,70,1.2312725159724076,0,3.3828934348292696
859,3.5999999999999996,3.5999999999999996,75,0.9317485623690746,0,3.4773329746406456
860,3.5999999999999996,3.5999999999999996,80,0.6251334396009495,0,3.5453079108439485
861,3.5999999999999996,3.5999999999999996,85,0.3137606738915692,0,3.5863009131302834
862,3.5999999999999996,3.5999999999999996,90,2.2043642384652356e-16,0,3.5999999999999996
863,3.5999999999999996,3.5999999999999996,95,-0.31376067389156964,0,3.5863009131302834
864,3.5999999999999996,3.5999999999999996,100,-0.625133439600949,0,3.5453079108439485
865,3.5999999999999996,3.5999999999999996,105,-0.931748562369075,0,3.4773329746406456
866,3.5999999999999996,3.5999999999999996,110,-1.2312725159724072,0,3.38289343482927
867,3.5999999999999996,3.5999999999999996,115,-1.5214257422665174,0,3.26270803333194
868,3.5999999999999996,3.5999999999999996,120,-1.799999999999999,0,3.1176914536239795
869,3.5999999999999996,3.8,70,1.2996765446375416,0,3.5708319589864512
870,3.5999999999999996,3.8,75,0.9835123713895788,0,3.6705181398984594
871,3.5999999999999996,3.8,80,0.6598630751343355,0,3.7422694614463903
872,3.5999999999999996,3.8,85,0.33119182244110085,0,3.785539852748633
873,3.5999999999999996,3.8,90,2.326828918379971e-16,0,3.8
874,3.5999999999999996,3.8,95,-0.3311918224411013,0,3.785539852748633
875,3.5999999999999996,3.8,100,-0.6598630751343352,0,3.7422694614463903
876,3.5999999999999996,3.8,105,-0.9835123713895791,0,3.6705181398984594
877,3.5999999999999996,3.8,110,-1.2996765446375411,0,3.5708319589864517
878,3.5999999999999996,3.8,115,-1.6059493946146575,0,3.44396959073927
879,3.5999999999999996,3.8,120,-1.899999999999999,0,3.290896534380867
880,3.5999999999999996,4.0,70,1.3680805733026753,0,3.7587704831436333
881,3.5999999999999996,4.0,75,1.035276180410083,0,3.8637033051562732
882,3.5999999999999996,4.0,80,0.6945927106677217,0,3.939231012048832
883,3.5999999999999996,4.0,85,0.3486229709906325,0,3.984778792366982
884,3.5999999999999996,4.0,90,2.4492935982947064e-16,0,4.0
885,3.5999999999999996,4.0,95,-0.34862297099063294,0,3.984778792366982
886,3.5999999999999996,4.0,100,-0.6945927106677212,0,3.939231012048832
887,3.5999999999999996,4.0,105,-1.0352761804100834,0,3.8637033051562732
888,3.5999999999999996,4.0,110,-1.3680805733026749,0,3.7587704831436337
889,3.5999999999999996,4.0,115,-1.6904730469627973,0,3.6252311481466
890,3.5999999999999996,4.0,120,-1.9999999999999991,0,3.4641016151377553
891,3.5999999999999996,4.2,70,1.436484601967809,0,3.9467090073008153
892,3.5999999999999996,4.2,75,1.087039989430587,0,4.056888470414087
893,3.5999999999999996,4.2,80,0.7293223462011078,0,4.136192562651273
894,3.5999999999999996,4.2,85,0.36605411954016415,0,4.184017731985332
895,3.5999999999999996,4.2,90,2.571758278209442e-16,0,4.2
896,3.5999999999999996,4.2,95,-0.3660541195401646,0,4.184017731985332
897,3.5999999999999996,4.2,100,-0.7293223462011073,0,4.136192562651273
898,3.5999999999999996,4.2,105,-1.0870399894305875,0,4.056888470414087
899,3.5999999999999996,4.2,110,-1.4364846019678086,0,3.9467090073008158
900,3.5999999999999996,4.2,115,-1.7749966993109372,0,3.8064927055539304
901,3.5999999999999996,4.2,120,-2.099999999999999,0,3.6373066958946434
902,3.5999999999999996,4.4,70,1.504888630632943,0,4.134647531457997
903,3.5999999999999996,4.4,75,1.1388037984510913,0,4.250073635671901
904,3.5999999999999996,4.4,80,0.7640519817344938,0,4.333154113253715
905,3.5999999999999996,4.4,85,0.3834852680896958,0,4.3832566716036805
906,3.5999999999999996,4.4,90,2.6942229581241775e-16,0,4.4
907,3.5999999999999996,4.4,95,-0.38348526808969624,0,4.3832566716036805
908,3.5999999999999996,4.4,100,-0.7640519817344934,0,4.333154113253715
909,3.5999999999999996,4.4,105,-1.138803798451092,0,4.250073635671901
910,3.5999999999999996,4.4,110,-1.5048886306329425,0,4.134647531457998
911,3.5999999999999996,4.4,115,-1.8595203516590773,0,3.9877542629612606
912,3.5999999999999996,4.4,120,-2.1999999999999993,0,3.810511776651531
913,3.5999999999999996,4.6000000000000005,70,1.5732926592980767,0,4.3225860556151785
914,3.5999999999999996,4.6000000000000005,75,1.1905676074715956,0,4.443258800929715
915,3.5999999999999996,4.6000000000000005,80,0.79878161726788,0,4.530115663856157
916,3.5999999999999996,4.6000000000000005,85,0.4009164166392274,0,4.58249561122203
917,3.5999999999999996,4.6000000000000005,90,2.8166876380389125e-16,0,4.6000000000000005
918,3.5999999999999996,4.6000000000000005,95,-0.40091641663922795,0,4.58249561122203
919,3.5999999999999996,4.6000000000000005,100,-0.7987816172678794,0,4.530115663856157
920,3.5999999999999996,4.6000000000000005,105,-1.190567607471596,0,4.443258800929715
921,3.5999999999999996,4.6000000000000005,110,-1.5732926592980763,0,4.322586055615179
922,3.5999999999999996,4.6000000000000005,115,-1.944044004007217,0,4.169015820368591
923,3.5999999999999996,4.6000000000000005,120,-2.2999999999999994,0,3.983716857408419
924,3.7999999999999994,3.7999999999999994,70,1.2996765446375413,0,3.5708319589864512
925,3.7999999999999994,3.7999999999999994,75,0.9835123713895787,0,3.670518139898459
926,3.7999999999999994,3.7999999999999994,80,0.6598630751343355,0,3.74226946144639
927,3.7999999999999994,3.7999999999999994,85,0.3311918224411008,0,3.7855398527486326
928,3.7999999999999994,3.7999999999999994,90,2.326828918379971e-16,0,3.7999999999999994
929,3.7999999999999994,3.7999999999999994,95,-0.33119182244110124,0,3.7855398527486326
930,3.7999999999999994,3.7999999999999994,100,-0.6598630751343351,0,3.74226946144639
931,3.7999999999999994,3.7999999999999994,105,-0.983512371389579,0,3.670518139898459
932,3.7999999999999994,3.7999999999999994,110,-1.299676544637541,0,3.5708319589864512
933,3.7999999999999994,3.7999999999999994,115,-1.6059493946146572,0,3.4439695907392696
934,3.7999999999999994,3.7999999999999994,120,-1.8999999999999988,0,3.290896534380867
935,3.7999999999999994,3.9999999999999996,70,1.368080573302675,0,3.758770483143633
936,3.7999999999999994,3.9999999999999996,75,1.0352761804100827,0,3.863703305156273
937,3.7999999999999994,3.9999999999999996,80,0.6945927106677215,0,3.9392310120488316
938,3.7999999999999994,3.9999999999999996,85,0.34862297099063244,0,3.9847787923669817
939,3.7999999999999994,3.9999999999999996,90,2.449293598294706e-16,0,3.9999999999999996
940,3.7999999999999994,3.9999999999999996,95,-0.3486229709906329,0,3.9847787923669817
941,3.7999999999999994,3.9999999999999996,100,-0.6945927106677211,0,3.9392310120488316
942,3.7999999999999994,3.9999999999999996,105,-1.0352761804100832,0,3.863703305156273
943,3.7999999999999994,3.9999999999999996,110,-1.3680805733026746,0,3.7587704831436333
944,3.7999999999999994,3.9999999999999996,115,-1.690473046962797,0,3.6252311481465997
945,3.7999999999999994,3.9999999999999996,120,-1.999999999999999,0,3.464101615137755
946,3.7999999999999994,4.199999999999999,70,1.4364846019678088,0,3.9467090073008144
947,3.7999999999999994,4.199999999999999,75,1.0870399894305869,0,4.056888470414086
948,3.7999999999999994,4.199999999999999,80,0.7293223462011076,0,4.1361925626512726
949,3.7999999999999994,4.199999999999999,85,0.36605411954016404,0,4.184017731985331
950,3.7999999999999994,4.199999999999999,90,2.5717582782094415e-16,0,4.199999999999999
951,3.7999999999999994,4.199999999999999,95,-0.36605411954016454,0,4.184017731985331
952,3.7999999999999994,4.199999999999999,100,-0.7293223462011071,0,4.1361925626512726
953,3.7999999999999994,4.199999999999999,105,-1.0870399894305873,0,4.056888470414086
954,3.7999999999999994,4.199999999999999,110,-1.4364846019678084,0,3.946709007300815
955,3.7999999999999994,4.199999999999999,115,-1.774996699310937,0,3.8064927055539295
956,3.7999999999999994,4.199999999999999,120,-2.0999999999999988,0,3.6373066958946425
957,3.7999999999999994,4.4,70,1.504888630632943,0,4.134647531457997
958,3.7999999999999994,4.4,75,1.1388037984510913,0,4.250073635671901
959,3.7999999999999994,4.4,80,0.7640519817344938,0,4.333154113253715
960,3.7999999999999994,4.4,85,0.3834852680896958,0,4.3832566716036805
961,3.7999999999999994,4.4,90,2.6942229581241775e-16,0,4.4
962,3.7999999999999994,4.4,95,-0.38348526808969624,0,4.3832566716036805
963,3.7999999999999994,4.4,100,-0.7640519817344934,0,4.333154113253715
964,3.7999999999999994,4.4,105,-1.138803798451092,0,4.250073635671901
965,3.7999999999999994,4.4,110,-1.5048886306329425,0,4.134647531457998
966,3.7999999999999994,4.4,115,-1.8595203516590773,0,3.9877542629612606
967,3.7999999999999994,4.4,120,-2.1999999999999993,0,3.810511776651531
968,3.7999999999999994,4.6,70,1.5732926592980765,0,4.322586055615178
969,3.7999999999999994,4.6,75,1.1905676074715954,0,4.443258800929714
970,3.7999999999999994,4.6,80,0.7987816172678799,0,4.530115663856156
971,3.7999999999999994,4.6,85,0.40091641663922734,0,4.582495611222029
972,3.7999999999999994,4.6,90,2.816687638038912e-16,0,4.6
973,3.7999999999999994,4.6,95,-0.40091641663922784,0,4.582495611222029
974,3.7999999999999994,4.6,100,-0.7987816172678793,0,4.530115663856156
975,3.7999999999999994,4.6,105,-1.1905676074715958,0,4.443258800929714
976,3.7999999999999994,4.6,110,-1.573292659298076,0,4.3225860556151785
977,3.7999999999999994,4.6,115,-1.9440440040072167,0,4.16901582036859
978,3.7999999999999994,4.6,120,-2.299999999999999,0,3.9837168574084183
979,3.7999999999999994,4.800000000000001,70,1.6416966879632107,0,4.510524579772361
980,3.7999999999999994,4.800000000000001,75,1.2423314164920998,0,4.636443966187529
981,3.7999999999999994,4.800000000000001,80,0.8335112528012661,0,4.727077214458599
982,3.7999999999999994,4.800000000000001,85,0.41834756518875904,0,4.78173455084038
983,3.7999999999999994,4.800000000000001,90,2.939152317953648e-16,0,4.800000000000001
984,3.7999999999999994,4.800000000000001,95,-0.4183475651887596,0,4.78173455084038
985,3.7999999999999994,4.800000000000001,100,-0.8335112528012656,0,4.727077214458599
986,3.7999999999999994,4.800000000000001,105,-1.2423314164921002,0,4.636443966187529
987,3.7999999999999994,4.800000000000001,110,-1.64169668796321,0,4.510524579772361
988,3.7999999999999994,4.800000000000001,115,-2.028567656355357,0,4.350277377775921
989,3.7999999999999994,4.800000000000001,120,-2.3999999999999995,0,4.156921938165307
990,3.999999999999999,3.999999999999999,70,1.368080573302675,0,3.7587704831436324
991,3.999999999999999,3.999999999999999,75,1.0352761804100827,0,3.8637033051562724
992,3.999999999999999,3.999999999999999,80,0.6945927106677215,0,3.939231012048831
993,3.999999999999999,3.999999999999999,85,0.34862297099063244,0,3.9847787923669813
994,3.999999999999999,3.999999999999999,90,2.449293598294706e-16,0,3.999999999999999
995,3.999999999999999,3.999999999999999,95,-0.3486229709906329,0,3.9847787923669813
996,3.999999999999999,3.999999999999999,100,-0.6945927106677211,0,3.939231012048831
997,3.999999999999999,3.999999999999999,105,-1.0352761804100832,0,3.8637033051562724
998,3.999999999999999,3.999999999999999,110,-1.3680805733026746,0,3.758770483143633
999,3.999999999999999,3.999999999999999,115,-1.6904730469627969,0,3.6252311481465993
1000,3.999999999999999,3.999999999999999,120,-1.9999999999999987,0,3.4641016151377544
1001,3.999999999999999,4.199999999999999,70,1.4364846019678088,0,3.9467090073008144
1002,3.999999999999999,4.199999999999999,75,1.0870399894305869,0,4.056888470414086
1003,3.999999999999999,4.199999999999999,80,0.7293223462011076,0,4.1361925626512726
1004,3.999999999999999,4.199999999999999,85,0.36605411954016404,0,4.184017731985331
1005,3.999999999999999,4.199999999999999,90,2.5717582782094415e-16,0,4.199999999999999
1006,3.999999999999999,4.199999999999999,95,-0.36605411954016454,0,4.184017731985331
1007,3.999999999999999,4.199999999999999,100,-0.7293223462011071,0,4.1361925626512726
1008,3.999999999999999,4.199999999999999,105,-1.0870399894305873,0,4.056888470414086
1009,3.999999999999999,4.199999999999999,110,-1.4364846019678084,0,3.946709007300815
1010,3.999999999999999,4.199999999999999,115,-1.774996699310937,0,3.8064927055539295
1011,3.999999999999999,4.199999999999999,120,-2.0999999999999988,0,3.6373066958946425
1012,3.999999999999999,4.3999999999999995,70,1.5048886306329425,0,4.134647531457996
1013,3.999999999999999,4.3999999999999995,75,1.138803798451091,0,4.2500736356719
1014,3.999999999999999,4.3999999999999995,80,0.7640519817344937,0,4.333154113253714
1015,3.999999999999999,4.3999999999999995,85,0.3834852680896957,0,4.38325667160368
1016,3.999999999999999,4.3999999999999995,90,2.6942229581241765e-16,0,4.3999999999999995
1017,3.999999999999999,4.3999999999999995,95,-0.3834852680896962,0,4.38325667160368
1018,3.999999999999999,4.3999999999999995,100,-0.7640519817344933,0,4.333154113253714
1019,3.999999999999999,4.3999999999999995,105,-1.1388037984510917,0,4.2500736356719
1020,3.999999999999999,4.3999999999999995,110,-1.504888630632942,0,4.134647531457997
1021,3.999999999999999,4.3999999999999995,115,-1.8595203516590768,0,3.9877542629612597
1022,3.999999999999999,4.3999999999999995,120,-2.199999999999999,0,3.81051177665153
1023,3.999999999999999,4.6,70,1.5732926592980765,0,4.322586055615178
1024,3.999999999999999,4.6,75,1.1905676074715954,0,4.443258800929714
1025,3.999999999999999,4.6,80,0.7987816172678799,0,4.530115663856156
1026,3.999999999999999,4.6,85,0.40091641663922734,0,4.582495611222029
1027,3.999999999999999,4.6,90,2.816687638038912e-16,0,4.6
1028,3.999999999999999,4.6,95,-0.40091641663922784,0,4.582495611222029
1029,3.999999999999999,4.6,100,-0.7987816172678793,0,4.530115663856156
1030,3.999999999999999,4.6,105,-1.1905676074715958,0,4.443258800929714
1031,3.999999999999999,4.6,110,-1.573292659298076,0,4.3225860556151785
1032,3.999999999999999,4.6,115,-1.9440440040072167,0,4.16901582036859
1033,3.999999999999999,4.6,120,-2.299999999999999,0,3.9837168574084183
1034,3.999999999999999,4.8,70,1.6416966879632102,0,4.51052457977236
1035,3.999999999999999,4.8,75,1.2423314164920995,0,4.636443966187528
1036,3.999999999999999,4.8,80,0.8335112528012659,0,4.727077214458598
1037,3.999999999999999,4.8,85,0.418347565188759,0,4.781734550840379
1038,3.999999999999999,4.8,90,2.9391523179536476e-16,0,4.8
1039,3.999999999999999,4.8,95,-0.41834756518875954,0,4.781734550840379
1040,3.999999999999999,4.8,100,-0.8335112528012655,0,4.727077214458598
1041,3.999999999999999,4.8,105,-1.2423314164921,0,4.636443966187528
1042,3.999999999999999,4.8,110,-1.6416966879632098,0,4.51052457977236
1043,3.999999999999999,4.8,115,-2.0285676563553565,0,4.35027737777592
1044,3.999999999999999,4.8,120,-2.399999999999999,0,4.156921938165306
1045,3.999999999999999,5.0,70,1.7101007166283442,0,4.698463103929542
1046,3.999999999999999,5.0,75,1.2940952255126037,0,4.8296291314453415
1047,3.999999999999999,5.0,80,0.8682408883346521,0,4.92403876506104
1048,3.999999999999999,5.0,85,0.43577871373829064,0,4.9809734904587275
1049,3.999999999999999,5.0,90,3.061616997868383e-16,0,5.0
1050,3.999999999999999,5.0,95,-0.4357787137382912,0,4.9809734904587275
1051,3.999999999999999,5.0,100,-0.8682408883346515,0,4.92403876506104
1052,3.999999999999999,5.0,105,-1.2940952255126041,0,4.8296291314453415
1053,3.999999999999999,5.0,110,-1.7101007166283435,0,4.698463103929543
1054,3.999999999999999,5.0,115,-2.113091308703497,0,4.53153893518325
1055,3.999999999999999,5.0,120,-2.499999999999999,0,4.3301270189221945
